ride_id,ride_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,dropoff_time,weather_condition
9228,2024-02-29,14.847595,120.254628,14.849646,120.264998,16:47:39,16:55:02,Cloudy
9229,2024-07-17,14.818245,120.281402,14.850984,120.262691,18:38:16,19:03:31,Heavy Rain
9230,2024-04-29,14.818474,120.284014,14.847475,120.254454,19:49:31,20:10:27,Violent Rain Showers
9231,2024-08-11,14.824606,120.27724,14.851354,120.263174,17:02:20,17:22:40,Clear
9232,2024-02-21,14.829083,120.279616,14.829132,120.288069,18:39:19,18:45:15,Clear
9233,2024-03-25,14.8157,120.283433,14.824703,120.283035,19:04:16,19:10:32,Partly Cloudy
9234,2024-06-27,14.839154,120.284453,14.849538,120.264872,18:03:58,18:17:59,Rime Fog
9235,2024-05-02,14.828666,120.281709,14.839225,120.284566,19:41:09,19:48:50,Mostly Clear
9236,2024-11-14,14.839799,120.284946,14.837331,120.278814,22:39:04,22:44:33,Cloudy
9237,2024-10-09,14.828044,120.286241,14.836158,120.283156,16:29:49,16:33:32,Light Drizzle
9238,2024-05-03,14.836072,120.290749,14.821055,120.278647,17:42:58,17:56:48,Light Rain
9239,2024-10-09,14.822066,120.298545,14.820561,120.277415,10:12:51,10:20:27,Partly Cloudy
9240,2024-07-30,14.764726,120.292866,14.839658,120.285146,19:55:29,20:41:12,Light Drizzle
9241,2024-08-08,14.835191,120.287836,14.848289,120.254269,10:11:29,10:26:43,Dense Drizzle
9242,2024-02-14,14.819276,120.284435,14.847728,120.253938,10:11:38,10:31:47,Mostly Clear
9243,2024-09-24,14.805466,120.322684,14.847766,120.253803,19:03:01,19:45:51,Cloudy
9244,2024-11-09,14.867618,120.291959,14.820631,120.283769,06:43:38,07:17:49,Partly Cloudy
9245,2024-01-21,14.824938,120.281812,14.820829,120.275373,19:29:26,19:36:51,Mostly Clear
9246,2024-04-06,14.824987,120.277705,14.82516,120.279873,11:23:53,11:27:38,Mostly Clear
9247,2024-11-17,14.843475,120.28651,14.830469,120.289603,14:17:40,14:24:27,Light Drizzle
9248,2024-09-27,14.886916,120.237209,14.868059,120.291837,19:33:30,20:07:51,Cloudy
9249,2024-01-27,14.829513,120.279855,14.764045,120.253501,07:37:09,08:23:22,Clear
9250,2024-01-01,14.824981,120.280006,14.848865,120.254249,09:12:13,09:25:11,Clear
9251,2024-02-05,14.821186,120.278873,14.842138,120.287712,06:44:13,06:56:32,Clear
9252,2024-11-01,14.824351,120.279915,14.818261,120.280703,06:30:58,06:35:26,Cloudy
9253,2024-07-18,14.820523,120.283194,14.828828,120.281967,05:18:34,05:23:48,Clear
9254,2024-12-31,14.829202,120.287299,14.797876,120.271869,17:02:30,17:21:48,Mostly Clear
9255,2024-05-01,14.789995,120.282308,14.839411,120.283858,19:49:56,20:23:12,Mostly Clear
9256,2024-01-22,14.825067,120.277034,14.82883,120.280071,10:32:01,10:36:52,Clear
9257,2024-09-02,14.805907,120.322615,14.820784,120.284749,12:29:20,12:42:36,Light Rain
9258,2024-08-04,14.852331,120.256377,14.824371,120.278966,20:01:19,20:15:23,Mostly Clear
9259,2024-11-17,14.838052,120.283857,14.819421,120.278694,17:12:28,17:27:27,Partly Cloudy
9260,2024-10-05,14.836086,120.2832,14.838495,120.283197,08:14:26,08:16:44,Heavy Rain
9261,2024-01-20,14.792128,120.295195,14.819266,120.278335,13:24:10,13:37:51,Clear
9262,2024-05-12,14.838294,120.283192,14.82155,120.272469,19:52:31,20:05:06,Partly Cloudy
9263,2024-04-09,14.819071,120.284009,14.844133,120.286397,13:21:57,13:36:29,Mostly Clear
9264,2024-04-04,14.764477,120.253093,14.823852,120.279101,13:37:27,14:03:39,Mostly Clear
9265,2024-05-20,14.820964,120.284136,14.821419,120.271103,20:34:57,20:40:38,Mostly Clear
9266,2024-05-28,14.789624,120.282397,14.849138,120.264986,19:03:56,19:39:09,Partly Cloudy
9267,2024-07-21,14.828717,120.281805,14.828947,120.286639,05:43:38,05:47:54,Mostly Clear
9268,2024-08-01,14.839642,120.28511,14.764357,120.253005,05:41:50,06:13:42,Heavy Rain Showers
9269,2024-04-09,14.816047,120.282988,14.842954,120.28192,17:58:00,18:14:45,Partly Cloudy
9270,2024-04-10,14.824724,120.280867,14.817444,120.281573,10:58:37,11:02:22,Clear
9271,2024-09-10,14.824126,120.279848,14.836029,120.290283,13:13:01,13:21:21,Cloudy
9272,2024-05-24,14.791983,120.294585,14.819154,120.278624,15:54:59,16:08:03,Partly Cloudy
9273,2024-04-09,14.836095,120.286049,14.832991,120.282078,18:29:47,18:34:19,Partly Cloudy
9274,2024-07-27,14.823361,120.279103,14.839659,120.284266,15:28:13,15:36:33,Partly Cloudy
9275,2024-05-12,14.818402,120.284391,14.838709,120.285275,14:29:55,14:41:12,Light Rain
9276,2024-12-25,14.827083,120.281624,14.797414,120.272461,07:24:19,07:45:38,Rain
9277,2024-02-29,14.828272,120.281373,14.826961,120.28738,18:58:54,19:04:10,Partly Cloudy
9278,2024-05-09,14.842757,120.287349,14.821415,120.271966,18:13:30,18:25:28,Partly Cloudy
9279,2024-02-08,14.849062,120.264514,14.824037,120.289646,05:39:13,05:52:03,Clear
9280,2024-04-28,14.82351,120.300122,14.820482,120.276057,07:38:37,07:54:49,Drizzle
9281,2024-03-26,14.820926,120.283718,14.837626,120.278404,08:09:05,08:19:27,Clear
9282,2024-02-12,14.819363,120.279284,14.842999,120.287901,11:59:39,12:08:42,Dense Drizzle
9283,2024-06-06,14.84889,120.254598,14.848784,120.315056,20:01:30,20:21:50,Light Rain
9284,2024-03-09,14.789678,120.281828,14.819062,120.283993,07:19:38,07:37:43,Partly Cloudy
9285,2024-12-23,14.87665,120.233577,14.823484,120.300687,16:25:23,16:56:37,Mostly Clear
9286,2024-09-07,14.817719,120.280915,14.842484,120.287571,21:01:58,21:17:40,Cloudy
9287,2024-04-05,14.83268,120.281676,14.877118,120.233078,12:29:05,12:49:05,Cloudy
9288,2024-12-24,14.833041,120.285008,14.816151,120.283564,11:00:44,11:10:59,Partly Cloudy
9289,2024-03-15,14.820808,120.283168,14.821735,120.272335,18:24:42,18:35:20,Dense Drizzle
9290,2024-07-25,14.848622,120.3158,14.839581,120.284474,17:29:51,17:52:02,Clear
9291,2024-04-23,14.824384,120.280611,14.821493,120.273855,11:59:10,12:03:30,Cloudy
9292,2024-10-22,14.817733,120.284122,14.821281,120.278253,10:08:24,10:12:56,Cloudy
9293,2024-06-11,14.822866,120.287192,14.820249,120.284154,08:18:13,08:22:11,Fog
9294,2024-11-18,14.820526,120.284384,14.824949,120.280073,18:32:41,18:38:10,Heavy Rain
9295,2024-12-03,14.83041,120.273919,14.821214,120.275089,21:53:15,21:57:35,Cloudy
9296,2024-10-02,14.828755,120.28224,14.838467,120.284605,08:25:50,08:32:47,Heavy Rain Showers
9297,2024-06-17,14.828696,120.286517,14.824826,120.282922,10:00:13,10:03:44,Partly Cloudy
9298,2024-06-29,14.818094,120.284722,14.839801,120.283263,22:24:36,22:36:57,Cloudy
9299,2024-11-15,14.838002,120.268156,14.764728,120.252846,11:28:43,12:06:44,Heavy Rain
9300,2024-02-23,14.848773,120.290906,14.843194,120.287808,15:42:42,15:46:40,Partly Cloudy
9301,2024-05-01,14.832992,120.285079,14.823805,120.288832,17:18:28,17:29:13,Cloudy
9302,2024-04-10,14.842676,120.287593,14.868052,120.292145,17:07:06,17:23:46,Clear
9303,2024-05-26,14.828388,120.295635,14.818084,120.281335,09:05:22,09:13:45,Mostly Clear
9304,2024-05-07,14.843109,120.281971,14.82451,120.279534,13:17:41,13:27:29,Partly Cloudy
9305,2024-12-27,14.816049,120.283865,14.848949,120.254683,18:19:43,18:40:28,Partly Cloudy
9306,2024-05-28,14.877148,120.232191,14.828434,120.287043,09:09:26,09:39:05,Clear
9307,2024-10-28,14.822553,120.282684,14.8487,120.291189,22:57:27,23:09:08,Light Drizzle
9308,2024-01-17,14.838601,120.283054,14.841064,120.28749,06:53:28,06:59:12,Light Drizzle
9309,2024-07-22,14.830233,120.289663,14.821379,120.284274,09:06:34,09:11:20,Partly Cloudy
9310,2024-04-03,14.839456,120.284131,14.828754,120.281759,06:30:05,06:36:56,Fog
9311,2024-02-09,14.819155,120.279159,14.81792,120.281278,12:01:55,12:05:11,Mostly Clear
9312,2024-09-04,14.830637,120.289571,14.817894,120.281267,06:49:10,07:00:26,Light Rain
9313,2024-03-29,14.819134,120.284468,14.829704,120.29848,09:43:28,09:52:26,Partly Cloudy
9314,2024-07-11,14.826703,120.28695,14.817739,120.283878,18:33:32,18:40:57,Cloudy
9315,2024-01-14,14.826057,120.273106,14.819665,120.283702,09:21:18,09:27:32,Heavy Rain
9316,2024-02-14,14.827749,120.28185,14.82701,120.280159,22:13:32,22:16:23,Clear
9317,2024-02-14,14.848793,120.254681,14.820157,120.283631,12:39:05,12:53:40,Mostly Clear
9318,2024-01-12,14.877141,120.23266,14.83658,120.277703,07:10:29,07:35:09,Clear
9319,2024-09-29,14.772181,120.257884,14.824542,120.289309,05:15:48,05:46:34,Clear
9320,2024-10-26,14.820843,120.274741,14.8304,120.274314,12:48:35,12:53:29,Light Rain
9321,2024-07-21,14.82494,120.280606,14.824346,120.277664,20:40:32,20:43:27,Clear
9322,2024-06-13,14.805428,120.3231,14.825009,120.280764,18:15:52,18:50:57,Light Drizzle
9323,2024-11-04,14.828715,120.287337,14.823779,120.299769,07:20:34,07:29:10,Rain
9324,2024-06-17,14.822316,120.271998,14.818361,120.278748,16:31:37,16:36:38,Drizzle
9325,2024-11-02,14.826383,120.283922,14.821021,120.284166,16:01:40,16:05:28,Cloudy
9326,2024-01-20,14.843472,120.286122,14.829093,120.287845,22:05:28,22:14:50,Mostly Clear
9327,2024-08-26,14.830907,120.28865,14.825157,120.279707,18:05:13,18:12:29,Light Drizzle
9328,2024-08-09,14.830973,120.288732,14.85148,120.256086,06:05:49,06:20:12,Rain Showers
9329,2024-04-10,14.824371,120.279362,14.792065,120.294615,18:11:29,18:32:31,Mostly Clear
9330,2024-09-29,14.791588,120.294033,14.837494,120.278543,15:21:59,15:52:51,Partly Cloudy
9331,2024-10-02,14.820287,120.276006,14.838263,120.283602,11:58:26,12:06:33,Rime Fog
9332,2024-08-03,14.849279,120.314989,14.830989,120.289158,08:18:11,08:33:47,Thunderstorm
9333,2024-10-17,14.877133,120.231575,14.824509,120.279798,16:31:19,16:55:47,Fog
9334,2024-04-29,14.848504,120.290746,14.826545,120.283232,06:15:26,06:32:10,Partly Cloudy
9335,2024-03-04,14.843534,120.28529,14.83546,120.286599,07:36:19,07:40:41,Clear
9336,2024-01-01,14.828759,120.282188,14.833272,120.282551,21:18:52,21:23:38,Clear
9337,2024-06-03,14.797285,120.271606,14.824446,120.276838,11:47:28,12:02:38,Light Drizzle
9338,2024-10-25,14.827618,120.281655,14.836919,120.283254,19:34:46,19:41:06,Light Rain
9339,2024-08-07,14.776084,120.30787,14.821852,120.298826,18:35:53,18:59:14,Partly Cloudy
9340,2024-01-16,14.828776,120.286327,14.763788,120.252862,07:45:45,08:29:41,Light Rain
9341,2024-12-24,14.828488,120.281518,14.856155,120.290342,18:45:08,19:00:37,Clear
9342,2024-06-17,14.815359,120.283491,14.849179,120.255033,18:51:50,19:19:58,Dense Drizzle
9343,2024-05-19,14.764479,120.293225,14.84166,120.286563,21:52:41,22:27:19,Cloudy
9344,2024-11-24,14.873767,120.23587,14.851287,120.256394,06:07:48,06:31:55,Clear
9345,2024-09-22,14.823953,120.279392,14.820019,120.283798,10:49:52,10:54:12,Heavy Rain Showers
9346,2024-04-01,14.888177,120.237417,14.821687,120.271691,19:36:10,20:41:49,Partly Cloudy
9347,2024-08-01,14.825318,120.280432,14.764771,120.292904,06:58:48,07:33:01,Light Drizzle
9348,2024-02-15,14.775673,120.307885,14.827553,120.280305,19:36:03,20:16:08,Clear
9349,2024-05-23,14.81606,120.283984,14.764049,120.252805,19:17:28,19:48:55,Clear
9350,2024-04-21,14.843567,120.286736,14.83852,120.284669,08:56:49,09:02:07,Partly Cloudy
9351,2024-02-12,14.836636,120.278443,14.851391,120.263045,19:32:30,19:47:16,Partly Cloudy
9352,2024-03-12,14.824878,120.281867,14.836667,120.286534,15:48:54,15:54:50,Mostly Clear
9353,2024-06-25,14.841558,120.286696,14.824726,120.279382,20:17:46,20:25:31,Rain
9354,2024-07-10,14.842979,120.281833,14.820119,120.284012,21:06:53,21:17:10,Cloudy
9355,2024-08-12,14.817913,120.28092,14.818181,120.283524,17:52:37,17:55:25,Cloudy
9356,2024-12-20,14.8156,120.28337,14.820918,120.274827,17:01:49,17:10:17,Clear
9357,2024-11-13,14.836697,120.283686,14.817748,120.28388,12:32:27,12:40:39,Mostly Clear
9358,2024-12-31,14.836341,120.286662,14.841739,120.282851,19:35:12,19:42:52,Partly Cloudy
9359,2024-10-12,14.824062,120.289395,14.851373,120.256916,06:51:37,07:17:01,Light Rain
9360,2024-10-25,14.828615,120.282192,14.839275,120.283884,18:41:31,18:50:46,Light Drizzle
9361,2024-02-12,14.838523,120.283052,14.842836,120.287024,21:32:18,21:35:47,Clear
9362,2024-05-02,14.829325,120.287002,14.839469,120.284412,07:51:25,08:00:17,Cloudy
9363,2024-03-22,14.805927,120.322809,14.815939,120.284196,22:06:32,22:22:08,Mostly Clear
9364,2024-10-10,14.776168,120.307859,14.837172,120.268064,17:00:07,17:42:16,Rain
9365,2024-12-03,14.823403,120.288944,14.829831,120.298449,08:26:40,08:33:42,Partly Cloudy
9366,2024-11-18,14.828836,120.281748,14.837657,120.278853,14:28:04,14:35:42,Mostly Clear
9367,2024-01-04,14.775697,120.308289,14.830467,120.288368,18:57:52,19:46:30,Clear
9368,2024-07-24,14.873304,120.235736,14.820867,120.275421,15:33:44,16:00:38,Cloudy
9369,2024-10-22,14.824903,120.280419,14.849278,120.264621,15:54:35,16:11:53,Cloudy
9370,2024-05-26,14.847979,120.254516,14.820013,120.284384,08:35:21,09:10:01,Clear
9371,2024-03-17,14.815088,120.283276,14.829808,120.287184,18:37:21,18:50:12,Cloudy
9372,2024-04-03,14.824871,120.277684,14.877895,120.235272,07:10:18,07:50:39,Cloudy
9373,2024-07-19,14.819552,120.279273,14.806043,120.322876,20:58:44,21:14:59,Rain
9374,2024-11-01,14.828162,120.294898,14.856977,120.289991,22:18:11,22:33:36,Cloudy
9375,2024-02-29,14.842043,120.283127,14.772239,120.258216,18:27:34,19:22:09,Mostly Clear
9376,2024-05-16,14.836772,120.282774,14.824596,120.279681,21:38:48,21:45:32,Clear
9377,2024-01-11,14.877036,120.231812,14.821168,120.27172,18:54:47,19:32:46,Partly Cloudy
9378,2024-01-27,14.842827,120.287175,14.848734,120.265307,17:23:11,17:35:00,Mostly Clear
9379,2024-08-30,14.820477,120.284633,14.82833,120.286281,19:01:08,19:06:25,Clear
9380,2024-10-23,14.876486,120.233139,14.823565,120.279836,18:19:41,18:52:01,Rain Showers
9381,2024-10-07,14.820948,120.276584,14.77658,120.308029,08:03:15,08:30:34,Cloudy
9382,2024-06-06,14.818951,120.283931,14.848753,120.290991,17:02:49,17:22:14,Light Drizzle
9383,2024-11-13,14.877243,120.234907,14.827958,120.286001,18:03:43,18:53:50,Clear
9384,2024-07-01,14.851479,120.263871,14.836594,120.282777,11:55:19,12:09:10,Light Rain
9385,2024-10-14,14.841823,120.282795,14.836483,120.290541,08:00:15,08:07:32,Light Rain
9386,2024-05-07,14.805857,120.322921,14.806364,120.3231,21:22:03,21:24:38,Partly Cloudy
9387,2024-04-19,14.877213,120.233113,14.816039,120.282734,13:19:13,13:48:48,Mostly Clear
9388,2024-06-10,14.837397,120.2796,14.825042,120.280808,17:29:19,17:37:26,Fog
9389,2024-07-19,14.832742,120.281711,14.839004,120.284585,16:23:28,16:28:38,Clear
9390,2024-07-11,14.821069,120.284147,14.819476,120.283624,18:01:30,18:04:39,Cloudy
9391,2024-07-30,14.823825,120.288805,14.830979,120.273428,22:40:43,22:48:21,Light Rain
9392,2024-02-15,14.830713,120.289147,14.835342,120.282073,09:55:29,09:59:48,Clear
9393,2024-03-22,14.842868,120.287577,14.839989,120.286635,12:21:48,12:24:12,Cloudy
9394,2024-05-28,14.816194,120.283853,14.764517,120.252989,21:30:49,21:57:53,Clear
9395,2024-10-24,14.829173,120.287226,14.819287,120.284056,06:58:26,07:10:13,Drizzle
9396,2024-07-30,14.856811,120.28981,14.819703,120.283981,17:26:21,17:55:30,Partly Cloudy
9397,2024-07-25,14.824555,120.279733,14.837563,120.278657,12:04:25,12:12:37,Partly Cloudy
9398,2024-09-14,14.848852,120.314422,14.848563,120.254399,13:51:42,14:15:51,Heavy Rain
9399,2024-07-29,14.776211,120.307863,14.828966,120.285705,19:54:15,20:25:02,Clear
9400,2024-12-15,14.820477,120.2768,14.824237,120.279789,20:35:05,20:39:05,Mostly Clear
9401,2024-09-03,14.825023,120.282022,14.838052,120.286007,22:54:19,23:01:20,Light Drizzle
9402,2024-12-04,14.82072,120.279045,14.821435,120.276059,08:57:54,09:00:42,Clear
9403,2024-04-29,14.824845,120.280107,14.842877,120.286529,07:19:51,07:36:30,Light Drizzle
9404,2024-03-12,14.830598,120.289235,14.828705,120.287536,14:43:11,14:46:51,Mostly Clear
9405,2024-11-18,14.835209,120.287837,14.826844,120.273143,22:16:01,22:25:03,Heavy Rain
9406,2024-01-26,14.764808,120.292331,14.839644,120.283895,18:50:53,19:36:59,Clear
9407,2024-10-14,14.848101,120.254872,14.775914,120.307356,11:37:22,12:05:15,Fog
9408,2024-01-04,14.877037,120.231851,14.825044,120.281871,22:17:29,22:54:55,Clear
9409,2024-07-08,14.838225,120.284202,14.819079,120.284014,18:30:31,18:41:57,Clear
9410,2024-03-02,14.820298,120.284206,14.838023,120.285461,19:26:33,19:43:07,Rime Fog
9411,2024-05-22,14.831045,120.288885,14.826668,120.283383,19:40:57,19:47:10,Partly Cloudy
9412,2024-11-27,14.86805,120.292355,14.815627,120.283603,05:54:59,06:25:34,Partly Cloudy
9413,2024-10-24,14.820471,120.276535,14.822635,120.301777,06:17:42,06:31:24,Rain
9414,2024-04-25,14.828145,120.282055,14.822389,120.301945,17:27:42,17:37:45,Clear
9415,2024-03-07,14.821343,120.283819,14.887361,120.237374,18:52:05,19:29:04,Cloudy
9416,2024-04-25,14.848345,120.254363,14.841303,120.28673,19:43:59,20:02:28,Rime Fog
9417,2024-01-16,14.815038,120.283276,14.832841,120.281577,17:32:21,17:46:21,Clear
9418,2024-11-09,14.828431,120.295002,14.887176,120.238092,08:32:25,09:13:20,Cloudy
9419,2024-06-30,14.82386,120.279135,14.823974,120.279771,07:36:38,07:40:22,Dense Drizzle
9420,2024-12-22,14.837366,120.279548,14.823104,120.300047,09:14:33,09:29:49,Cloudy
9421,2024-02-19,14.817897,120.281262,14.823163,120.300371,17:53:49,18:09:58,Mostly Clear
9422,2024-01-25,14.80565,120.322838,14.828939,120.287359,19:26:15,19:44:11,Mostly Clear
9423,2024-10-17,14.839379,120.284902,14.873495,120.235353,09:25:57,09:48:54,Fog
9424,2024-07-22,14.83762,120.267105,14.82677,120.280687,05:38:50,05:47:23,Partly Cloudy
9425,2024-12-29,14.829679,120.287297,14.836722,120.277719,06:44:29,06:50:54,Mostly Clear
9426,2024-12-13,14.88811,120.237855,14.824445,120.28917,18:24:12,19:07:30,Clear
9427,2024-12-22,14.819932,120.284269,14.816296,120.283568,16:53:08,16:56:38,Cloudy
9428,2024-11-28,14.824524,120.282183,14.772285,120.258559,17:08:11,17:45:17,Mostly Clear
9429,2024-06-21,14.806264,120.322701,14.820894,120.283246,19:14:25,19:50:51,Rain Showers
9430,2024-06-08,14.816298,120.283321,14.836853,120.29033,17:23:42,17:35:08,Heavy Rain
9431,2024-01-26,14.829539,120.28055,14.84149,120.286257,05:14:12,05:20:28,Clear
9432,2024-03-22,14.819043,120.278332,14.820598,120.275357,22:57:25,23:01:41,Clear
9433,2024-02-03,14.820812,120.282803,14.825202,120.280152,05:01:03,05:04:03,Cloudy
9434,2024-04-28,14.836766,120.282862,14.820084,120.275816,14:05:37,14:14:00,Clear
9435,2024-12-14,14.840224,120.28662,14.851852,120.256643,22:05:08,22:18:01,Drizzle
9436,2024-02-10,14.840112,120.28446,14.849216,120.253996,22:16:10,22:30:32,Mostly Clear
9437,2024-03-03,14.829328,120.287577,14.838716,120.284364,08:18:19,08:26:09,Clear
9438,2024-12-17,14.827133,120.279912,14.839085,120.284361,17:44:17,17:57:33,Cloudy
9439,2024-03-01,14.851893,120.256139,14.819914,120.275409,10:17:38,10:31:31,Light Drizzle
9440,2024-03-31,14.827499,120.287239,14.815565,120.283538,06:50:31,07:00:49,Heavy Rain
9441,2024-10-21,14.828853,120.281589,14.857111,120.290076,06:32:04,06:46:55,Light Drizzle
9442,2024-12-17,14.824177,120.280012,14.824208,120.279733,06:24:10,06:29:01,Mostly Clear
9443,2024-02-15,14.838303,120.28383,14.833345,120.286133,17:31:01,17:35:19,Partly Cloudy
9444,2024-01-04,14.849887,120.264843,14.806012,120.323612,07:49:07,08:22:23,Clear
9445,2024-06-11,14.843039,120.285703,14.792732,120.294659,06:42:55,07:23:06,Cloudy
9446,2024-10-08,14.857127,120.289829,14.832461,120.28225,08:58:23,09:13:10,Heavy Rain Showers
9447,2024-07-19,14.771642,120.258476,14.849121,120.264873,17:01:33,17:29:17,Cloudy
9448,2024-01-06,14.842399,120.286783,14.835683,120.281558,14:06:02,14:09:50,Partly Cloudy
9449,2024-10-14,14.851496,120.255869,14.876719,120.232146,17:55:11,18:16:54,Light Drizzle
9450,2024-10-07,14.828339,120.285002,14.815749,120.284179,07:19:05,07:28:24,Clear
9451,2024-08-28,14.827115,120.287257,14.797995,120.271776,14:15:57,14:28:24,Clear
9452,2024-07-09,14.820453,120.275124,14.829138,120.288027,15:24:37,15:33:13,Rain
9453,2024-04-18,14.815455,120.284047,14.82225,120.298439,06:58:25,07:08:49,Mostly Clear
9454,2024-06-07,14.882404,120.235895,14.823971,120.289292,21:00:14,21:27:46,Rain
9455,2024-06-25,14.77196,120.258387,14.830316,120.288882,17:30:08,18:12:20,Partly Cloudy
9456,2024-03-06,14.832951,120.281957,14.776772,120.307873,14:56:57,15:21:40,Cloudy
9457,2024-04-07,14.820854,120.28428,14.823259,120.287367,21:15:51,21:19:41,Clear
9458,2024-12-23,14.817742,120.284121,14.876664,120.231836,21:58:42,22:27:21,Mostly Clear
9459,2024-06-24,14.830777,120.28902,14.83303,120.285418,19:40:23,19:44:11,Light Drizzle
9460,2024-12-01,14.882083,120.236588,14.826013,120.2727,08:59:14,09:52:08,Drizzle
9461,2024-12-24,14.817626,120.281497,14.824202,120.280269,06:35:23,06:41:56,Mostly Clear
9462,2024-09-28,14.822998,120.287353,14.824506,120.279713,14:11:28,14:17:29,Partly Cloudy
9463,2024-02-06,14.789844,120.282201,14.819505,120.278554,19:22:19,19:44:31,Clear
9464,2024-11-01,14.876646,120.232194,14.874006,120.235143,19:32:26,19:35:35,Partly Cloudy
9465,2024-02-26,14.82729,120.286828,14.82066,120.284058,12:19:22,12:25:19,Mostly Clear
9466,2024-05-30,14.82677,120.280122,14.765217,120.293458,19:19:02,19:44:37,Light Rain
9467,2024-03-05,14.877134,120.233143,14.821398,120.271166,18:34:05,19:08:06,Mostly Clear
9468,2024-03-13,14.82237,120.272433,14.843051,120.281561,13:06:17,13:20:41,Mostly Clear
9469,2024-06-11,14.789748,120.281998,14.841341,120.286422,18:15:46,18:56:15,Cloudy
9470,2024-10-03,14.838944,120.283351,14.825014,120.277314,05:58:29,06:05:20,Cloudy
9471,2024-02-02,14.828196,120.286369,14.823817,120.278779,07:26:31,07:34:08,Mostly Clear
9472,2024-09-05,14.839343,120.284115,14.828722,120.281979,06:17:32,06:26:27,Clear
9473,2024-07-15,14.841815,120.287282,14.838599,120.282891,08:24:06,08:28:43,Heavy Rain
9474,2024-08-25,14.798109,120.272098,14.877334,120.235284,15:24:43,16:12:36,Light Rain
9475,2024-04-08,14.838533,120.282611,14.82767,120.294628,11:24:06,11:32:13,Rime Fog
9476,2024-07-29,14.805891,120.322811,14.822207,120.273022,19:23:14,19:58:20,Partly Cloudy
9477,2024-08-11,14.829026,120.28178,14.836506,120.283256,17:55:46,18:01:12,Clear
9478,2024-03-06,14.776178,120.307887,14.839272,120.284787,19:01:27,19:33:58,Clear
9479,2024-11-09,14.877101,120.233335,14.824218,120.282956,08:00:29,08:42:57,Cloudy
9480,2024-04-11,14.823565,120.279711,14.828585,120.285413,19:07:10,19:13:30,Mostly Clear
9481,2024-03-02,14.828984,120.286923,14.835215,120.282824,09:28:08,09:33:36,Partly Cloudy
9482,2024-04-21,14.832947,120.282191,14.848402,120.290719,17:51:23,18:02:38,Mostly Clear
9483,2024-02-27,14.839169,120.284965,14.822711,120.301596,17:57:15,18:13:57,Mostly Clear
9484,2024-01-12,14.828997,120.280528,14.838451,120.283428,16:07:17,16:14:34,Mostly Clear
9485,2024-01-20,14.818529,120.283438,14.856524,120.289991,13:03:34,13:24:17,Clear
9486,2024-05-02,14.822619,120.282612,14.820778,120.283633,11:19:22,11:22:37,Fog
9487,2024-10-14,14.838489,120.286251,14.829014,120.287263,18:24:31,18:32:05,Light Rain
9488,2024-03-20,14.827044,120.279953,14.829741,120.286974,22:04:17,22:09:20,Partly Cloudy
9489,2024-08-07,14.829574,120.286584,14.841994,120.288084,10:16:42,10:23:06,Fog
9490,2024-07-18,14.838761,120.284088,14.821041,120.278655,19:13:35,19:28:36,Fog
9491,2024-02-13,14.835866,120.286607,14.839175,120.284212,18:45:47,18:50:06,Partly Cloudy
9492,2024-11-27,14.817866,120.281308,14.822386,120.301206,19:54:29,20:12:41,Light Rain
9493,2024-01-26,14.82626,120.272818,14.82286,120.287967,18:16:01,18:28:04,Light Drizzle
9494,2024-06-28,14.835914,120.290417,14.832549,120.281998,06:25:16,06:35:11,Mostly Clear
9495,2024-09-10,14.856345,120.289668,14.830591,120.288825,15:58:07,16:10:10,Partly Cloudy
9496,2024-09-30,14.840734,120.286099,14.817338,120.284019,07:00:48,07:16:51,Heavy Rain
9497,2024-05-09,14.825456,120.280052,14.823994,120.27918,08:23:42,08:28:44,Clear
9498,2024-04-12,14.827533,120.279788,14.829001,120.282267,11:59:21,12:01:48,Mostly Clear
9499,2024-12-26,14.839583,120.284612,14.822954,120.283109,10:57:18,11:03:36,Clear
9500,2024-10-01,14.820379,120.284527,14.824029,120.279658,18:30:40,18:36:18,Mostly Clear
9501,2024-08-11,14.789921,120.282456,14.818122,120.284215,17:37:50,17:57:55,Clear
9502,2024-03-29,14.847672,120.255135,14.823832,120.280184,08:39:17,09:10:28,Partly Cloudy
9503,2024-02-11,14.828079,120.281643,14.792036,120.294425,19:56:16,20:16:26,Drizzle
9504,2024-11-19,14.829784,120.287081,14.824783,120.283104,21:23:37,21:28:20,Cloudy
9505,2024-04-17,14.790248,120.282277,14.824474,120.283781,18:12:56,18:33:48,Clear
9506,2024-05-19,14.827513,120.281347,14.81841,120.281175,06:18:17,06:24:01,Partly Cloudy
9507,2024-05-31,14.843429,120.285788,14.817744,120.284101,14:39:36,14:54:22,Clear
9508,2024-11-24,14.830307,120.299056,14.805484,120.322157,22:49:44,23:04:33,Light Rain
9509,2024-09-27,14.82371,120.287261,14.832762,120.285237,15:47:50,15:53:59,Partly Cloudy
9510,2024-04-14,14.83325,120.282468,14.828616,120.28662,17:28:57,17:34:59,Clear
9511,2024-06-22,14.821482,120.273535,14.821258,120.275869,17:35:54,17:39:34,Cloudy
9512,2024-02-04,14.824738,120.282846,14.824044,120.278966,05:50:54,05:54:40,Clear
9513,2024-12-23,14.830904,120.289119,14.839675,120.285134,06:16:12,06:26:05,Clear
